# tracer: function
#
# entries-in-buffer/entries-written: 1218/1218   #P:4
#
#                                _-----=> irqs-off
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| /     delay
#           TASK-PID     CPU#  ||||   TIMESTAMP  FUNCTION
#              | |         |   ||||      |         |
          <idle>-0       [000] d.H. 38961.370802: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38961.371042: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.371059: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [001] .... 38961.371418: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.404070: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.404313: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.404345: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [000] .... 38961.404745: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38961.437369: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38961.437614: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.437630: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [001] .... 38961.438038: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.470638: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.470879: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.470911: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [001] .... 38961.471268: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.503921: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.504165: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.504195: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [001] .... 38961.504596: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.537204: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.537444: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.537479: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:3-26137   [000] .... 38961.537910: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.570491: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.570740: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.570774: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.571182: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.603771: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.604015: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.604048: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.604451: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38961.637068: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38961.637312: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.637329: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.637730: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.670337: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.670583: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.670615: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.671007: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38961.703641: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38961.703885: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.703903: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.704295: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.736905: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.737146: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.737180: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.737560: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38961.770206: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38961.770448: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.770466: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.770852: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.803475: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.803719: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.803751: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.804140: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38961.836774: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38961.837017: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.837035: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.837425: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.870045: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.870291: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.870322: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.870706: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.903327: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.903573: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.903604: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.903993: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.936609: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.936850: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.936883: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.937270: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38961.969891: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38961.970138: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38961.970171: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38961.970557: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.003191: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.003433: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.003451: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.003837: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.036474: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.036720: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.036737: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.037125: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.069744: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.069991: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.070023: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.070408: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.103029: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.103277: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.103310: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.103697: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.136312: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.136557: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.136588: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.136981: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.169605: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.169851: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.169869: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.170257: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.202878: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.203123: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.203156: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.203548: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.236175: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.236420: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.236437: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.236823: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.269458: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.269702: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.269720: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.270109: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.302740: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.302984: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.303002: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.303387: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.336012: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.336255: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.336287: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.336679: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.369291: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.369538: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.369570: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.369955: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.402591: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.402836: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.402854: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.403244: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.435878: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.436121: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.436137: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.436526: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.469160: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.469406: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.469423: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.469810: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.502429: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.502671: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.502703: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.503090: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.535713: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.535958: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.535991: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.536380: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.569009: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.569256: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.569273: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.569659: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.602292: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.602537: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.602554: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.602950: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.635576: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.635821: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.635838: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.636224: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.668859: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.669110: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.669127: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.669513: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.702144: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.702386: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.702404: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.702794: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.735431: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.735675: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.735692: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.736079: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.768703: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.768948: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.768979: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.769368: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
       rcu_sched-12      [000] d.h. 38962.801942: vb2_buffer_done <-rkisp_stats_send_meas_v21
       rcu_sched-12      [000] dNh. 38962.802187: vb2_buffer_done <-rkisp_params_cfg_v2x
       rcu_sched-12      [000] .Ns. 38962.802221: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.802608: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.835268: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.835511: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.835544: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.835927: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.868552: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.868796: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.868830: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.869211: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.901844: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.902091: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.902109: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.902496: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38962.935128: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38962.935372: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.935390: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.935776: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38962.968396: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38962.968640: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38962.968672: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38962.969067: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.001698: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.001941: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.001960: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.002356: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.034966: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.035210: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.035243: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.035629: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.068265: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.068508: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.068526: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.068914: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.101535: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.101778: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.101813: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.102205: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.134814: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.135059: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.135091: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.135477: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.168116: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.168357: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.168374: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.168763: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.201386: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.201631: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.201666: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.202053: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.234669: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.234913: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.234945: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.235331: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.267967: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.268210: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.268228: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.268684: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.301237: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.301484: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.301517: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.301941: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.334531: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.334774: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.334792: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.335177: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.367802: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.368049: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.368079: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.368474: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.401100: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.401345: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.401362: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.401751: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.434367: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.434611: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.434642: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.435031: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.467652: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.467897: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.467930: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.468319: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.500950: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.501194: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.501211: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.501605: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.534218: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.534463: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.534495: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.534884: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.h. 38963.567502: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNh. 38963.567745: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.567778: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.568168: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.600800: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.601044: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.601061: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.601440: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
          <idle>-0       [000] d.H. 38963.634082: vb2_buffer_done <-rkisp_stats_send_meas_v21
          <idle>-0       [000] dNH. 38963.634330: vb2_buffer_done <-rkisp_params_cfg_v2x
          <idle>-0       [000] .Ns. 38963.634347: vb2_buffer_done <-rkisp_buf_done_task
    kworker/u8:2-21565   [002] .... 38963.634738: rockchip_drm_atomic_helper_commit_tail_rpm <-commit_tail
